,iso3,wdpa-id,park name,year,outside(up to 10 km from park boundary) deforestation rate  in %,inside (up to 10 km from park boundary) deforestation rate in %
Belize,BLZ,3308,Grants Works,2005,11.94,31.26
Belize,BLZ,3308,Grants Works,2006,3.35,3.57
Belize,BLZ,3308,Grants Works,2007,47.58,99.37
Belize,BLZ,3308,Grants Works,2008,23.45,61.18
Belize,BLZ,3308,Grants Works,2009,21.90,66.77
Belize,BLZ,3308,Grants Works,2010,41.48,99.37
Belize,BLZ,3308,Grants Works,2011,58.40,59.17
Belize,BLZ,3308,Grants Works,2012,14.43,20.32
Belize,BLZ,3311,Deep River,2001,31.49,31.52
Belize,BLZ,3311,Deep River,2002,99.37,99.37
Belize,BLZ,3311,Deep River,2003,34.83,39.21
Belize,BLZ,3311,Deep River,2004,14.07,2.10
Belize,BLZ,3311,Deep River,2005,54.04,32.72
Belize,BLZ,3311,Deep River,2006,7.15,1.03
Belize,BLZ,3311,Deep River,2007,73.69,12.20
Belize,BLZ,3311,Deep River,2008,86.64,44.36
Belize,BLZ,3311,Deep River,2009,78.15,2.28
Belize,BLZ,3311,Deep River,2010,99.37,50.84
Belize,BLZ,3311,Deep River,2011,99.37,23.92
Belize,BLZ,3311,Deep River,2012,46.67,3.65
Belize,BLZ,3312,Swasey Bladen,2001,97.93,25.87
Belize,BLZ,3312,Swasey Bladen,2002,99.37,99.37
Belize,BLZ,3312,Swasey Bladen,2003,56.04,5.58
Belize,BLZ,3312,Swasey Bladen,2004,18.77,7.82
Belize,BLZ,3312,Swasey Bladen,2005,99.37,42.99
Belize,BLZ,3312,Swasey Bladen,2006,16.00,4.65
Belize,BLZ,3312,Swasey Bladen,2007,67.95,15.44
Belize,BLZ,3312,Swasey Bladen,2008,86.40,23.26
Belize,BLZ,3312,Swasey Bladen,2009,96.34,5.40
Belize,BLZ,3312,Swasey Bladen,2010,99.37,32.75
Belize,BLZ,3312,Swasey Bladen,2011,99.37,54.71
Belize,BLZ,3312,Swasey Bladen,2012,86.98,11.17
Belize,BLZ,3313,Machaca Creek,2001,42.05,63.64
Belize,BLZ,3313,Machaca Creek,2002,62.06,83.74
Belize,BLZ,3313,Machaca Creek,2003,39.59,99.37
Belize,BLZ,3313,Machaca Creek,2004,32.56,3.35
Belize,BLZ,3313,Machaca Creek,2005,78.06,75.92
Belize,BLZ,3313,Machaca Creek,2006,49.17,2.23
Belize,BLZ,3313,Machaca Creek,2007,99.37,39.08
Belize,BLZ,3313,Machaca Creek,2008,99.37,99.37
Belize,BLZ,3313,Machaca Creek,2009,99.37,0.00
Belize,BLZ,3313,Machaca Creek,2010,92.81,62.52
Belize,BLZ,3313,Machaca Creek,2011,72.67,14.51
Belize,BLZ,3313,Machaca Creek,2012,41.92,6.70
Belize,BLZ,3314,Columbia River,2001,86.22,29.67
Belize,BLZ,3314,Columbia River,2002,74.96,53.05
Belize,BLZ,3314,Columbia River,2003,99.37,50.34
Belize,BLZ,3314,Columbia River,2004,7.26,0.76
Belize,BLZ,3314,Columbia River,2005,84.17,44.86
Belize,BLZ,3314,Columbia River,2006,26.80,2.49
Belize,BLZ,3314,Columbia River,2007,32.53,7.04
Belize,BLZ,3314,Columbia River,2008,63.98,27.98
Belize,BLZ,3314,Columbia River,2009,98.22,6.78
Belize,BLZ,3314,Columbia River,2010,99.37,10.84
Belize,BLZ,3314,Columbia River,2011,99.37,11.64
Belize,BLZ,3314,Columbia River,2012,64.23,10.20
Belize,BLZ,10579,Cockscomb Basin,2001,7.50,0.73
Belize,BLZ,10579,Cockscomb Basin,2002,37.48,0.00
Belize,BLZ,10579,Cockscomb Basin,2003,0.00,1.00
Belize,BLZ,10579,Cockscomb Basin,2004,2.95,0.00
Belize,BLZ,10579,Cockscomb Basin,2005,4.47,0.28
Belize,BLZ,10579,Cockscomb Basin,2006,2.63,0.56
Belize,BLZ,10579,Cockscomb Basin,2007,99.37,1.51
Belize,BLZ,10579,Cockscomb Basin,2008,9.49,0.22
Belize,BLZ,10579,Cockscomb Basin,2009,7.74,0.00
Belize,BLZ,10579,Cockscomb Basin,2010,8.53,8.21
Belize,BLZ,10579,Cockscomb Basin,2011,33.10,3.29
Belize,BLZ,10579,Cockscomb Basin,2012,45.14,4.41
Belize,BLZ,12225,Freshwater Creek,2001,19.07,8.13
Belize,BLZ,12225,Freshwater Creek,2002,16.56,16.59
Belize,BLZ,12225,Freshwater Creek,2003,10.98,31.10
Belize,BLZ,12225,Freshwater Creek,2004,7.54,42.91
Belize,BLZ,12225,Freshwater Creek,2005,6.98,29.67
Belize,BLZ,12225,Freshwater Creek,2006,9.68,17.07
Belize,BLZ,12225,Freshwater Creek,2007,16.00,55.03
Belize,BLZ,12225,Freshwater Creek,2008,18.24,29.99
Belize,BLZ,12225,Freshwater Creek,2009,51.27,47.21
Belize,BLZ,12225,Freshwater Creek,2010,40.01,29.51
Belize,BLZ,12225,Freshwater Creek,2011,42.99,33.18
Belize,BLZ,12225,Freshwater Creek,2012,35.17,44.82
Belize,BLZ,12226,Manatee,2001,29.11,1.37
Belize,BLZ,12226,Manatee,2002,31.97,3.14
Belize,BLZ,12226,Manatee,2003,20.38,2.12
Belize,BLZ,12226,Manatee,2004,15.40,5.65
Belize,BLZ,12226,Manatee,2005,9.01,2.63
Belize,BLZ,12226,Manatee,2006,9.82,1.26
Belize,BLZ,12226,Manatee,2007,28.29,1.91
Belize,BLZ,12226,Manatee,2008,37.38,3.35
Belize,BLZ,12226,Manatee,2009,54.61,11.19
Belize,BLZ,12226,Manatee,2010,44.51,9.03
Belize,BLZ,12226,Manatee,2011,99.37,57.17
Belize,BLZ,12226,Manatee,2012,46.87,9.42
Belize,BLZ,12227,Mango Creek 1,2001,15.26,6.70
Belize,BLZ,12227,Mango Creek 1,2002,76.42,8.93
Belize,BLZ,12227,Mango Creek 1,2003,92.17,99.37
Belize,BLZ,12227,Mango Creek 1,2004,14.51,2.79
Belize,BLZ,12227,Mango Creek 1,2005,44.16,40.94
Belize,BLZ,12227,Mango Creek 1,2006,12.41,9.30
Belize,BLZ,12227,Mango Creek 1,2007,99.24,22.33
Belize,BLZ,12227,Mango Creek 1,2008,53.72,6.89
Belize,BLZ,12227,Mango Creek 1,2009,39.45,13.40
Belize,BLZ,12227,Mango Creek 1,2010,38.21,20.10
Belize,BLZ,12227,Mango Creek 1,2011,91.30,48.57
Belize,BLZ,12227,Mango Creek 1,2012,22.58,20.84
Belize,BLZ,12229,Sittee River,2001,8.61,0.23
Belize,BLZ,12229,Sittee River,2002,82.30,0.66
Belize,BLZ,12229,Sittee River,2003,11.64,0.69
Belize,BLZ,12229,Sittee River,2004,0.16,0.03
Belize,BLZ,12229,Sittee River,2005,12.92,0.16
Belize,BLZ,12229,Sittee River,2006,3.19,0.95
Belize,BLZ,12229,Sittee River,2007,16.27,0.66
Belize,BLZ,12229,Sittee River,2008,3.35,11.72
Belize,BLZ,12229,Sittee River,2009,11.01,4.04
Belize,BLZ,12229,Sittee River,2010,6.06,1.41
Belize,BLZ,12229,Sittee River,2011,10.85,1.74
Belize,BLZ,12229,Sittee River,2012,19.94,2.76
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2001,26.49,14.64
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2002,14.24,43.67
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2003,20.13,44.41
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2004,11.68,44.78
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2005,10.56,63.27
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2006,4.25,17.62
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2007,11.35,63.52
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2008,9.99,65.87
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2009,12.67,31.39
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2010,6.28,19.23
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2011,39.56,99.37
Belize,BLZ,19553,Bermudian Landing Community Baboon Sanctuary,2012,4.44,15.76
Belize,BLZ,20224,Rio Bravo Conservation & Management,2001,38.62,4.59
Belize,BLZ,20224,Rio Bravo Conservation & Management,2002,99.37,1.87
Belize,BLZ,20224,Rio Bravo Conservation & Management,2003,56.83,2.03
Belize,BLZ,20224,Rio Bravo Conservation & Management,2004,54.07,4.58
Belize,BLZ,20224,Rio Bravo Conservation & Management,2005,40.66,2.19
Belize,BLZ,20224,Rio Bravo Conservation & Management,2006,41.59,0.61
Belize,BLZ,20224,Rio Bravo Conservation & Management,2007,54.00,1.57
Belize,BLZ,20224,Rio Bravo Conservation & Management,2008,63.07,1.09
Belize,BLZ,20224,Rio Bravo Conservation & Management,2009,99.37,3.07
Belize,BLZ,20224,Rio Bravo Conservation & Management,2010,89.48,0.99
Belize,BLZ,20224,Rio Bravo Conservation & Management,2011,99.37,43.07
Belize,BLZ,20224,Rio Bravo Conservation & Management,2012,62.82,2.88
Belize,BLZ,20225,St. Herman's Blue Hole,2001,1.30,0.00
Belize,BLZ,20225,St. Herman's Blue Hole,2002,2.23,6.70
Belize,BLZ,20225,St. Herman's Blue Hole,2003,8.00,0.00
Belize,BLZ,20225,St. Herman's Blue Hole,2004,0.56,0.00
Belize,BLZ,20225,St. Herman's Blue Hole,2005,2.42,0.00
Belize,BLZ,20225,St. Herman's Blue Hole,2006,0.37,1.12
Belize,BLZ,20225,St. Herman's Blue Hole,2007,11.91,41.31
Belize,BLZ,20225,St. Herman's Blue Hole,2008,27.73,35.73
Belize,BLZ,20225,St. Herman's Blue Hole,2009,0.74,1.12
Belize,BLZ,20225,St. Herman's Blue Hole,2010,27.73,0.00
Belize,BLZ,20225,St. Herman's Blue Hole,2011,57.87,0.00
Belize,BLZ,20225,St. Herman's Blue Hole,2012,27.73,3.35
Belize,BLZ,28850,Maya Mountain,2001,40.75,0.22
Belize,BLZ,28850,Maya Mountain,2002,99.37,2.52
Belize,BLZ,28850,Maya Mountain,2003,34.28,6.12
Belize,BLZ,28850,Maya Mountain,2004,42.99,1.37
Belize,BLZ,28850,Maya Mountain,2005,99.37,3.10
Belize,BLZ,28850,Maya Mountain,2006,37.63,0.00
Belize,BLZ,28850,Maya Mountain,2007,99.37,30.76
Belize,BLZ,28850,Maya Mountain,2008,99.37,7.96
Belize,BLZ,28850,Maya Mountain,2009,99.37,6.41
Belize,BLZ,28850,Maya Mountain,2010,99.37,7.64
Belize,BLZ,28850,Maya Mountain,2011,99.37,33.68
Belize,BLZ,28850,Maya Mountain,2012,99.37,32.27
Belize,BLZ,30602,Xunantunich,2001,99.37,56.94
Belize,BLZ,30602,Xunantunich,2002,62.52,82.62
Belize,BLZ,30602,Xunantunich,2003,27.73,69.22
Belize,BLZ,30602,Xunantunich,2004,64.38,20.10
Belize,BLZ,30602,Xunantunich,2005,82.06,63.64
Belize,BLZ,30602,Xunantunich,2006,21.03,26.80
Belize,BLZ,30602,Xunantunich,2007,99.37,99.37
Belize,BLZ,30602,Xunantunich,2008,55.64,52.48
Belize,BLZ,30602,Xunantunich,2009,74.06,12.28
Belize,BLZ,30602,Xunantunich,2010,92.67,15.63
Belize,BLZ,30602,Xunantunich,2011,56.38,31.26
Belize,BLZ,30602,Xunantunich,2012,55.45,32.38
Belize,BLZ,34313,Five Blues Lake,2001,34.49,6.70
Belize,BLZ,34313,Five Blues Lake,2002,68.60,1.12
Belize,BLZ,34313,Five Blues Lake,2003,16.50,7.26
Belize,BLZ,34313,Five Blues Lake,2004,22.83,1.12
Belize,BLZ,34313,Five Blues Lake,2005,38.95,3.91
Belize,BLZ,34313,Five Blues Lake,2006,8.56,1.12
Belize,BLZ,34313,Five Blues Lake,2007,16.13,30.70
Belize,BLZ,34313,Five Blues Lake,2008,99.37,15.63
Belize,BLZ,34313,Five Blues Lake,2009,47.27,69.78
Belize,BLZ,34313,Five Blues Lake,2010,51.61,52.48
Belize,BLZ,34313,Five Blues Lake,2011,99.37,99.37
Belize,BLZ,34313,Five Blues Lake,2012,82.50,33.49
Belize,BLZ,61957,Aguas Turbias,2001,45.29,0.00
Belize,BLZ,61957,Aguas Turbias,2002,47.73,0.22
Belize,BLZ,61957,Aguas Turbias,2003,20.17,0.00
Belize,BLZ,61957,Aguas Turbias,2004,86.95,0.00
Belize,BLZ,61957,Aguas Turbias,2005,46.06,0.06
Belize,BLZ,61957,Aguas Turbias,2006,12.00,0.06
Belize,BLZ,61957,Aguas Turbias,2007,34.96,0.11
Belize,BLZ,61957,Aguas Turbias,2008,15.07,0.00
Belize,BLZ,61957,Aguas Turbias,2009,99.37,0.11
Belize,BLZ,61957,Aguas Turbias,2010,54.36,0.00
Belize,BLZ,61957,Aguas Turbias,2011,99.37,0.06
Belize,BLZ,61957,Aguas Turbias,2012,82.06,0.50
Belize,BLZ,116297,Vaca,2001,37.40,99.37
Belize,BLZ,116297,Vaca,2002,99.37,51.45
Belize,BLZ,116297,Vaca,2003,27.91,14.74
Belize,BLZ,116297,Vaca,2004,21.07,13.31
Belize,BLZ,116297,Vaca,2005,47.52,29.97
Belize,BLZ,116297,Vaca,2006,37.54,53.90
Belize,BLZ,116297,Vaca,2007,93.02,99.37
Belize,BLZ,116297,Vaca,2008,63.71,13.26
Belize,BLZ,116297,Vaca,2009,83.32,19.65
Belize,BLZ,116297,Vaca,2010,47.66,14.74
Belize,BLZ,116297,Vaca,2011,47.80,61.63
Belize,BLZ,116297,Vaca,2012,38.66,41.31
Belize,BLZ,301910,El Pilar,2001,78.08,0.00
Belize,BLZ,301910,El Pilar,2002,99.37,0.00
Belize,BLZ,301910,El Pilar,2003,57.98,0.00
Belize,BLZ,301910,El Pilar,2004,35.88,0.00
Belize,BLZ,301910,El Pilar,2005,52.70,6.70
Belize,BLZ,301910,El Pilar,2006,92.15,0.00
Belize,BLZ,301910,El Pilar,2007,95.27,0.00
Belize,BLZ,301910,El Pilar,2008,39.75,39.08
Belize,BLZ,301910,El Pilar,2009,52.62,7.82
Belize,BLZ,301910,El Pilar,2010,50.24,8.93
Belize,BLZ,301910,El Pilar,2011,99.37,12.28
Belize,BLZ,301910,El Pilar,2012,57.61,5.58
Belize,BLZ,301912,Honey Camp,2001,62.09,1.12
Belize,BLZ,301912,Honey Camp,2002,63.93,0.56
Belize,BLZ,301912,Honey Camp,2003,65.55,1.86
Belize,BLZ,301912,Honey Camp,2004,64.07,0.93
Belize,BLZ,301912,Honey Camp,2005,45.09,3.35
Belize,BLZ,301912,Honey Camp,2006,48.37,2.61
Belize,BLZ,301912,Honey Camp,2007,89.18,3.91
Belize,BLZ,301912,Honey Camp,2008,67.96,1.12
Belize,BLZ,301912,Honey Camp,2009,99.37,1.67
Belize,BLZ,301912,Honey Camp,2010,54.96,8.93
Belize,BLZ,301912,Honey Camp,2011,64.76,36.47
Belize,BLZ,301912,Honey Camp,2012,78.59,17.86
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2001,47.29,0.00
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2002,84.77,99.37
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2003,33.10,99.37
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2004,4.63,0.00
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2005,24.72,7.82
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2006,7.34,2.23
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2007,11.72,43.54
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2008,2.31,0.00
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2009,6.22,23.45
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2010,55.82,3.35
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2011,99.37,99.37
Belize,BLZ,301913,Monkey Bay Wildlife Sanctuary,2012,1.04,0.00
Belize,BLZ,301914,Monkey Bay,2001,1.67,0.00
Belize,BLZ,301914,Monkey Bay,2002,6.70,0.00
Belize,BLZ,301914,Monkey Bay,2003,22.33,0.00
Belize,BLZ,301914,Monkey Bay,2004,2.79,0.00
Belize,BLZ,301914,Monkey Bay,2005,2.79,1.12
Belize,BLZ,301914,Monkey Bay,2006,99.37,0.00
Belize,BLZ,301914,Monkey Bay,2007,39.64,0.00
Belize,BLZ,301914,Monkey Bay,2008,0.56,1.12
Belize,BLZ,301914,Monkey Bay,2009,1.12,0.00
Belize,BLZ,301914,Monkey Bay,2010,6.14,1.12
Belize,BLZ,301914,Monkey Bay,2011,49.13,33.49
Belize,BLZ,301914,Monkey Bay,2012,6.14,0.00
Belize,BLZ,301930,Billy Barquedier,2001,15.07,26.80
Belize,BLZ,301930,Billy Barquedier,2002,17.31,1.12
Belize,BLZ,301930,Billy Barquedier,2003,11.72,12.28
Belize,BLZ,301930,Billy Barquedier,2004,2.61,11.17
Belize,BLZ,301930,Billy Barquedier,2005,28.10,15.63
Belize,BLZ,301930,Billy Barquedier,2006,5.77,1.12
Belize,BLZ,301930,Billy Barquedier,2007,67.18,10.05
Belize,BLZ,301930,Billy Barquedier,2008,21.59,0.00
Belize,BLZ,301930,Billy Barquedier,2009,24.56,2.23
Belize,BLZ,301930,Billy Barquedier,2010,17.12,17.86
Belize,BLZ,301930,Billy Barquedier,2011,33.87,4.47
Belize,BLZ,301930,Billy Barquedier,2012,29.77,24.56
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2001,46.20,62.08
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2002,84.85,99.37
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2003,26.80,0.00
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2004,14.31,2.01
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2005,18.84,5.14
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2006,17.31,2.90
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2007,69.29,5.36
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2008,21.28,29.92
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2009,45.57,15.63
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2010,21.49,4.47
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2011,99.37,99.37
Belize,BLZ,301932,Nojkaaxmeen Eligio Panti,2012,21.14,1.79
Belize,BLZ,301934,Mayflower Bocawina,2001,11.66,4.47
Belize,BLZ,301934,Mayflower Bocawina,2002,60.66,0.89
Belize,BLZ,301934,Mayflower Bocawina,2003,92.05,4.91
Belize,BLZ,301934,Mayflower Bocawina,2004,10.05,8.49
Belize,BLZ,301934,Mayflower Bocawina,2005,44.97,3.80
Belize,BLZ,301934,Mayflower Bocawina,2006,10.48,1.56
Belize,BLZ,301934,Mayflower Bocawina,2007,99.37,0.67
Belize,BLZ,301934,Mayflower Bocawina,2008,78.53,63.19
Belize,BLZ,301934,Mayflower Bocawina,2009,67.80,18.31
Belize,BLZ,301934,Mayflower Bocawina,2010,88.45,48.68
Belize,BLZ,301934,Mayflower Bocawina,2011,23.32,1.79
Belize,BLZ,301934,Mayflower Bocawina,2012,13.71,1.79
Belize,BLZ,301941,Golden Stream Corridor Preserve,2001,83.81,58.80
Belize,BLZ,301941,Golden Stream Corridor Preserve,2002,37.26,19.72
Belize,BLZ,301941,Golden Stream Corridor Preserve,2003,63.57,4.09
Belize,BLZ,301941,Golden Stream Corridor Preserve,2004,22.05,1.30
Belize,BLZ,301941,Golden Stream Corridor Preserve,2005,47.24,3.35
Belize,BLZ,301941,Golden Stream Corridor Preserve,2006,16.54,0.56
Belize,BLZ,301941,Golden Stream Corridor Preserve,2007,29.17,0.74
Belize,BLZ,301941,Golden Stream Corridor Preserve,2008,30.56,4.65
Belize,BLZ,301941,Golden Stream Corridor Preserve,2009,20.59,3.35
Belize,BLZ,301941,Golden Stream Corridor Preserve,2010,23.10,1.67
Belize,BLZ,301941,Golden Stream Corridor Preserve,2011,47.66,0.74
Belize,BLZ,301941,Golden Stream Corridor Preserve,2012,10.26,1.30
Belize,BLZ,301992,Aguacaliente (Luha),2001,39.71,78.99
Belize,BLZ,301992,Aguacaliente (Luha),2002,80.24,85.13
Belize,BLZ,301992,Aguacaliente (Luha),2003,32.77,99.37
Belize,BLZ,301992,Aguacaliente (Luha),2004,6.70,1.12
Belize,BLZ,301992,Aguacaliente (Luha),2005,66.55,32.94
Belize,BLZ,301992,Aguacaliente (Luha),2006,24.13,8.09
Belize,BLZ,301992,Aguacaliente (Luha),2007,42.82,1.12
Belize,BLZ,301992,Aguacaliente (Luha),2008,49.17,94.07
Belize,BLZ,301992,Aguacaliente (Luha),2009,73.35,8.09
Belize,BLZ,301992,Aguacaliente (Luha),2010,67.91,9.49
Belize,BLZ,301992,Aguacaliente (Luha),2011,65.82,50.80
Belize,BLZ,301992,Aguacaliente (Luha),2012,42.77,8.93
Belize,BLZ,313429,Spanish Creek,2001,15.63,1.49
Belize,BLZ,313429,Spanish Creek,2002,56.10,2.23
Belize,BLZ,313429,Spanish Creek,2003,8.37,2.23
Belize,BLZ,313429,Spanish Creek,2004,3.63,1.49
Belize,BLZ,313429,Spanish Creek,2005,87.92,38.33
Belize,BLZ,313429,Spanish Creek,2006,15.07,0.00
Belize,BLZ,313429,Spanish Creek,2007,55.27,0.74
Belize,BLZ,313429,Spanish Creek,2008,29.87,1.49
Belize,BLZ,313429,Spanish Creek,2009,73.69,0.00
Belize,BLZ,313429,Spanish Creek,2010,12.56,2.98
Belize,BLZ,313429,Spanish Creek,2011,99.37,99.37
Belize,BLZ,313429,Spanish Creek,2012,21.49,1.49
Belize,BLZ,342393,Peccary Hills,2001,1.41,9.83
Belize,BLZ,342393,Peccary Hills,2002,10.17,14.07
Belize,BLZ,342393,Peccary Hills,2003,7.46,0.45
Belize,BLZ,342393,Peccary Hills,2004,2.00,5.81
Belize,BLZ,342393,Peccary Hills,2005,7.64,9.16
Belize,BLZ,342393,Peccary Hills,2006,2.88,10.05
Belize,BLZ,342393,Peccary Hills,2007,5.47,9.38
Belize,BLZ,342393,Peccary Hills,2008,9.81,2.23
Belize,BLZ,342393,Peccary Hills,2009,5.23,5.81
Belize,BLZ,342393,Peccary Hills,2010,9.70,35.28
Belize,BLZ,342393,Peccary Hills,2011,99.37,99.37
Belize,BLZ,342393,Peccary Hills,2012,7.40,16.08
Belize,BLZ,342394,Runaway Creek,2001,4.61,3.80
Belize,BLZ,342394,Runaway Creek,2002,7.07,13.84
Belize,BLZ,342394,Runaway Creek,2003,6.10,3.57
Belize,BLZ,342394,Runaway Creek,2004,2.98,8.93
Belize,BLZ,342394,Runaway Creek,2005,10.42,7.82
Belize,BLZ,342394,Runaway Creek,2006,1.79,2.90
Belize,BLZ,342394,Runaway Creek,2007,22.93,99.37
Belize,BLZ,342394,Runaway Creek,2008,4.09,44.44
Belize,BLZ,342394,Runaway Creek,2009,2.61,6.48
Belize,BLZ,342394,Runaway Creek,2010,48.38,71.46
Belize,BLZ,342394,Runaway Creek,2011,99.37,99.37
Belize,BLZ,342394,Runaway Creek,2012,80.46,8.49
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2001,2.59,0.00
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2002,24.53,7.63
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2003,12.07,1.67
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2004,20.42,2.61
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2005,24.24,5.58
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2006,11.24,0.74
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2007,16.64,0.37
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2008,99.37,3.91
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2009,32.70,11.35
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2010,99.37,42.61
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2011,99.37,99.37
Belize,BLZ,5.56E+08,Labouring Creek Jaguar Corridor,2012,99.37,9.68
Belize,BLZ,5.56E+08,Mango Creek 4,2001,19.54,14.51
Belize,BLZ,5.56E+08,Mango Creek 4,2002,99.37,4.47
Belize,BLZ,5.56E+08,Mango Creek 4,2003,9.49,0.00
Belize,BLZ,5.56E+08,Mango Creek 4,2004,19.35,0.00
Belize,BLZ,5.56E+08,Mango Creek 4,2005,84.85,4.47
Belize,BLZ,5.56E+08,Mango Creek 4,2006,17.40,0.00
Belize,BLZ,5.56E+08,Mango Creek 4,2007,94.16,12.28
Belize,BLZ,5.56E+08,Mango Creek 4,2008,79.64,40.19
Belize,BLZ,5.56E+08,Mango Creek 4,2009,98.53,37.96
Belize,BLZ,5.56E+08,Mango Creek 4,2010,67.08,7.82
Belize,BLZ,5.56E+08,Mango Creek 4,2011,85.78,3.35
Belize,BLZ,5.56E+08,Mango Creek 4,2012,26.33,27.91
Bolivia,BOL,30,Isiboro SecurT,2001,13.86,7.10
Bolivia,BOL,30,Isiboro SecurT,2002,14.27,8.65
Bolivia,BOL,30,Isiboro SecurT,2003,15.73,9.67
Bolivia,BOL,30,Isiboro SecurT,2004,28.06,31.64
Bolivia,BOL,30,Isiboro SecurT,2005,17.70,7.39
Bolivia,BOL,30,Isiboro SecurT,2006,14.91,17.00
Bolivia,BOL,30,Isiboro SecurT,2007,10.93,8.61
Bolivia,BOL,30,Isiboro SecurT,2008,37.12,18.64
Bolivia,BOL,30,Isiboro SecurT,2009,17.87,14.47
Bolivia,BOL,30,Isiboro SecurT,2010,24.62,22.70
Bolivia,BOL,30,Isiboro SecurT,2011,32.96,33.65
Bolivia,BOL,30,Isiboro SecurT,2012,13.08,20.55
Bolivia,BOL,35,Manuripi,2001,8.19,6.46
Bolivia,BOL,35,Manuripi,2002,8.67,8.14
Bolivia,BOL,35,Manuripi,2003,5.16,4.90
Bolivia,BOL,35,Manuripi,2004,7.60,5.30
Bolivia,BOL,35,Manuripi,2005,98.58,88.73
Bolivia,BOL,35,Manuripi,2006,22.75,18.36
Bolivia,BOL,35,Manuripi,2007,11.24,4.38
Bolivia,BOL,35,Manuripi,2008,15.15,7.10
Bolivia,BOL,35,Manuripi,2009,12.01,8.46
Bolivia,BOL,35,Manuripi,2010,9.39,2.99
Bolivia,BOL,35,Manuripi,2011,9.04,3.41
Bolivia,BOL,35,Manuripi,2012,17.77,7.13
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2001,87.98,7.42
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2002,94.66,9.96
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2003,76.50,9.00
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2004,68.21,8.58
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2005,99.37,14.39
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2006,88.90,14.24
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2007,86.59,14.99
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2008,73.01,12.93
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2009,99.37,24.31
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2010,99.37,32.64
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2011,69.00,16.78
Bolivia,BOL,2037,Parque Nacional Pil=n-Lajas,2012,79.16,12.17
Bolivia,BOL,4644,Tunari,2001,8.67,0.37
Bolivia,BOL,4644,Tunari,2002,10.23,0.18
Bolivia,BOL,4644,Tunari,2003,14.07,0.65
